data_as_of,latest_release,stargazers_count,closed_issues,open_issues,closure_rate,median_closure_seconds,average_time_between_releases_seconds,seconds_since_last_release,current_release_downloads,max_release_downloads,total_downloads,est_users_non_current_release,unique_views,release_downloads,top_referrers
2024-11-30 20:18:33.119076+00:00,1.0.5,4,6,1,0.86,3086037.5,2325740.4,2241483.395144,192,371,579,179,4,"{'1.0.5': 192, '1.0.4': 6, '1.0.3': 371, '1.0.2': 4, '1.0.1': 2, '1.0.0': 4}","{'forum.obsidian.md': 2, 'Google': 1, 'pkmer.cn': 1}"
